"Date","Site.Name","COUNTY","meanLat","meanLong","Month","Year","PM2.5","Ozone"
"2019-08-31","Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2019,NA,67
"2019-08-31","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2019,48,50
"2019-08-31","Leggett","Edgecombe",35.988278,-77.5843,8,2019,35,44
"2019-08-31","Linville Falls","Avery",35.972347,-81.933072,8,2019,NA,46
"2019-08-31","Millbrook School","Wake",35.856111,-78.574167,8,2019,40,54
"2019-08-31","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2019,46,46
"2019-09-01","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,38,41
"2019-09-01","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,43
"2019-09-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,34,37
"2019-09-01","Leggett","Edgecombe",35.988278,-77.5843,9,2019,27,38
"2019-09-01","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,38
"2019-09-01","Millbrook School","Wake",35.856111,-78.574167,9,2019,29.5,40
"2019-09-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,32,38
"2019-09-02","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,32,39
"2019-09-02","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,25,35
"2019-09-02","Leggett","Edgecombe",35.988278,-77.5843,9,2019,26,29
"2019-09-02","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,32
"2019-09-02","Millbrook School","Wake",35.856111,-78.574167,9,2019,27,31
"2019-09-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,31,29
"2019-09-03","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,47,51
"2019-09-03","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,39,48
"2019-09-03","Leggett","Edgecombe",35.988278,-77.5843,9,2019,22,30
"2019-09-03","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,33
"2019-09-03","Millbrook School","Wake",35.856111,-78.574167,9,2019,34.6666666666667,39
"2019-09-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,25,27
"2019-09-04","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,47,44
"2019-09-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,37,37
"2019-09-04","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,34
"2019-09-04","Millbrook School","Wake",35.856111,-78.574167,9,2019,30.5,26
"2019-09-05","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,35,32
"2019-09-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,23,30
"2019-09-05","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,34
"2019-09-06","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,33.5,42
"2019-09-06","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,51
"2019-09-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,36,54
"2019-09-06","Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,33
"2019-09-06","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,43
"2019-09-06","Millbrook School","Wake",35.856111,-78.574167,9,2019,NA,44
"2019-09-07","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,37,44
"2019-09-07","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,48
"2019-09-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,49,87
"2019-09-07","Leggett","Edgecombe",35.988278,-77.5843,9,2019,NA,44
"2019-09-07","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,44
"2019-09-07","Millbrook School","Wake",35.856111,-78.574167,9,2019,38.5,54
"2019-09-08","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,43,50
"2019-09-08","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,51,77
"2019-09-08","Leggett","Edgecombe",35.988278,-77.5843,9,2019,55,33
"2019-09-08","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,41
"2019-09-08","Millbrook School","Wake",35.856111,-78.574167,9,2019,57.5,42
"2019-09-09","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,59,77
"2019-09-09","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,67
"2019-09-09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,59,129
"2019-09-09","Leggett","Edgecombe",35.988278,-77.5843,9,2019,44,31
"2019-09-09","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,43
"2019-09-09","Millbrook School","Wake",35.856111,-78.574167,9,2019,56.3333333333333,32
"2019-09-10","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,61,51
"2019-09-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,47
"2019-09-10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,60,49
"2019-09-10","Leggett","Edgecombe",35.988278,-77.5843,9,2019,29,33
"2019-09-10","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,44
"2019-09-10","Millbrook School","Wake",35.856111,-78.574167,9,2019,38.5,38
"2019-09-10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,NA,27
"2019-09-11","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,62,67
"2019-09-11","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,71
"2019-09-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,59,126
"2019-09-11","Leggett","Edgecombe",35.988278,-77.5843,9,2019,34,35
"2019-09-11","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,33
"2019-09-11","Millbrook School","Wake",35.856111,-78.574167,9,2019,50.5,54
"2019-09-11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,NA,45
"2019-09-12","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,57,61
"2019-09-12","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,58
"2019-09-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,56,67
"2019-09-12","Leggett","Edgecombe",35.988278,-77.5843,9,2019,56,47
"2019-09-12","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,37
"2019-09-12","Millbrook School","Wake",35.856111,-78.574167,9,2019,63,74
"2019-09-12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,51,46
"2019-09-13","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,52,43
"2019-09-13","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,45
"2019-09-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,52,44
"2019-09-13","Leggett","Edgecombe",35.988278,-77.5843,9,2019,29,31
"2019-09-13","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,44
"2019-09-13","Millbrook School","Wake",35.856111,-78.574167,9,2019,47,40
"2019-09-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,35,35
"2019-09-14","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,36,38
"2019-09-14","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,48
"2019-09-14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,26,34
"2019-09-14","Leggett","Edgecombe",35.988278,-77.5843,9,2019,25,29
"2019-09-14","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,31
"2019-09-14","Millbrook School","Wake",35.856111,-78.574167,9,2019,31,32
"2019-09-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,21,31
"2019-09-15","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,45,44
"2019-09-15","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,47
"2019-09-15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,41.5,43
"2019-09-15","Leggett","Edgecombe",35.988278,-77.5843,9,2019,18,25
"2019-09-15","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,31
"2019-09-15","Millbrook School","Wake",35.856111,-78.574167,9,2019,22.3333333333333,31
"2019-09-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,15,28
"2019-09-16","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,41,49
"2019-09-16","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,64
"2019-09-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,38,54
"2019-09-16","Leggett","Edgecombe",35.988278,-77.5843,9,2019,27,32
"2019-09-16","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,40
"2019-09-16","Millbrook School","Wake",35.856111,-78.574167,9,2019,37.5,41
"2019-09-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,23,34
"2019-09-17","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,49,61
"2019-09-17","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,50
"2019-09-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,53,108
"2019-09-17","Leggett","Edgecombe",35.988278,-77.5843,9,2019,24,36
"2019-09-17","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,41
"2019-09-17","Millbrook School","Wake",35.856111,-78.574167,9,2019,35.5,41
"2019-09-17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,23,39
"2019-09-18","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,29,42
"2019-09-18","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,36
"2019-09-18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,26.5,42
"2019-09-18","Leggett","Edgecombe",35.988278,-77.5843,9,2019,17,31
"2019-09-18","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,35
"2019-09-18","Millbrook School","Wake",35.856111,-78.574167,9,2019,21.3333333333333,42
"2019-09-18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,17,32
"2019-09-19","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,27,44
"2019-09-19","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,42
"2019-09-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,23,44
"2019-09-19","Leggett","Edgecombe",35.988278,-77.5843,9,2019,18,34
"2019-09-19","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,31
"2019-09-19","Millbrook School","Wake",35.856111,-78.574167,9,2019,22.6666666666667,36
"2019-09-19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,20,34
"2019-09-20","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,33,42
"2019-09-20","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,49
"2019-09-20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,35,46
"2019-09-20","Leggett","Edgecombe",35.988278,-77.5843,9,2019,14,32
"2019-09-20","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,40
"2019-09-20","Millbrook School","Wake",35.856111,-78.574167,9,2019,20.5,44
"2019-09-20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,24,36
"2019-09-21","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,46,51
"2019-09-21","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,49
"2019-09-21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,55.5,51
"2019-09-21","Leggett","Edgecombe",35.988278,-77.5843,9,2019,30,41
"2019-09-21","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,29
"2019-09-21","Millbrook School","Wake",35.856111,-78.574167,9,2019,36.6666666666667,48
"2019-09-21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,39,41
"2019-09-22","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,51,51
"2019-09-22","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,44
"2019-09-22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,46,45
"2019-09-22","Leggett","Edgecombe",35.988278,-77.5843,9,2019,35,38
"2019-09-22","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,47
"2019-09-22","Millbrook School","Wake",35.856111,-78.574167,9,2019,37,45
"2019-09-22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,28,41
"2019-09-23","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,40,47
"2019-09-23","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,39
"2019-09-23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,31,71
"2019-09-23","Leggett","Edgecombe",35.988278,-77.5843,9,2019,35,41
"2019-09-23","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,38
"2019-09-23","Millbrook School","Wake",35.856111,-78.574167,9,2019,29.5,49
"2019-09-23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,34,44
"2019-09-24","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,27,42
"2019-09-24","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,46
"2019-09-24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,33.5,51
"2019-09-24","Leggett","Edgecombe",35.988278,-77.5843,9,2019,31,39
"2019-09-24","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,43
"2019-09-24","Millbrook School","Wake",35.856111,-78.574167,9,2019,29.3333333333333,48
"2019-09-24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,31,41
"2019-09-25","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,41,61
"2019-09-25","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,51
"2019-09-25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,46,100
"2019-09-25","Leggett","Edgecombe",35.988278,-77.5843,9,2019,32,44
"2019-09-25","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,45
"2019-09-25","Millbrook School","Wake",35.856111,-78.574167,9,2019,35.5,48
"2019-09-25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,36,45
"2019-09-26","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,44,44
"2019-09-26","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,40
"2019-09-26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,47,80
"2019-09-26","Leggett","Edgecombe",35.988278,-77.5843,9,2019,50,47
"2019-09-26","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,33
"2019-09-26","Millbrook School","Wake",35.856111,-78.574167,9,2019,53,61
"2019-09-26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,47,45
"2019-09-27","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,50,74
"2019-09-27","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,42
"2019-09-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,46.5,50
"2019-09-27","Leggett","Edgecombe",35.988278,-77.5843,9,2019,40,41
"2019-09-27","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,42
"2019-09-27","Millbrook School","Wake",35.856111,-78.574167,9,2019,48.3333333333333,46
"2019-09-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,46,37
"2019-09-28","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,53,40
"2019-09-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,38,43
"2019-09-28","Leggett","Edgecombe",35.988278,-77.5843,9,2019,39,37
"2019-09-28","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,37
"2019-09-28","Millbrook School","Wake",35.856111,-78.574167,9,2019,38,41
"2019-09-28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,41,43
"2019-09-29","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,57,46
"2019-09-29","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,43
"2019-09-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,52,51
"2019-09-29","Leggett","Edgecombe",35.988278,-77.5843,9,2019,58,44
"2019-09-29","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,27
"2019-09-29","Millbrook School","Wake",35.856111,-78.574167,9,2019,54.5,47
"2019-09-29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,54,45
"2019-09-30","Clemmons Middle","Forsyth",36.026,-80.342,9,2019,65.5,41
"2019-09-30","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2019,NA,46
"2019-09-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2019,63.5,44
"2019-09-30","Leggett","Edgecombe",35.988278,-77.5843,9,2019,37,39
"2019-09-30","Linville Falls","Avery",35.972347,-81.933072,9,2019,NA,25
"2019-09-30","Millbrook School","Wake",35.856111,-78.574167,9,2019,44.3333333333333,44
"2019-09-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2019,39,40
"2019-10-01","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,64,45
"2019-10-01","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,50
"2019-10-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,70,97
"2019-10-01","Leggett","Edgecombe",35.988278,-77.5843,10,2019,35,32
"2019-10-01","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,34
"2019-10-01","Millbrook School","Wake",35.856111,-78.574167,10,2019,34.5,47
"2019-10-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,35,35
"2019-10-02","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,59,43
"2019-10-02","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,71
"2019-10-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,60,77
"2019-10-02","Leggett","Edgecombe",35.988278,-77.5843,10,2019,58,49
"2019-10-02","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,38
"2019-10-02","Millbrook School","Wake",35.856111,-78.574167,10,2019,61,84
"2019-10-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,52,51
"2019-10-03","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,51,45
"2019-10-03","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,67
"2019-10-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,58,90
"2019-10-03","Leggett","Edgecombe",35.988278,-77.5843,10,2019,59,51
"2019-10-03","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,38
"2019-10-03","Millbrook School","Wake",35.856111,-78.574167,10,2019,60,90
"2019-10-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,59,49
"2019-10-04","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,42,46
"2019-10-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,58
"2019-10-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,49,67
"2019-10-04","Leggett","Edgecombe",35.988278,-77.5843,10,2019,56,35
"2019-10-04","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,41
"2019-10-04","Millbrook School","Wake",35.856111,-78.574167,10,2019,55.5,47
"2019-10-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,58,39
"2019-10-05","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,21,25
"2019-10-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,40
"2019-10-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,23,28
"2019-10-05","Leggett","Edgecombe",35.988278,-77.5843,10,2019,16,31
"2019-10-05","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,39
"2019-10-05","Millbrook School","Wake",35.856111,-78.574167,10,2019,16.5,30
"2019-10-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,NA,31
"2019-10-06","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,25,31
"2019-10-06","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,34
"2019-10-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,27,35
"2019-10-06","Leggett","Edgecombe",35.988278,-77.5843,10,2019,18,33
"2019-10-06","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,31
"2019-10-06","Millbrook School","Wake",35.856111,-78.574167,10,2019,25,34
"2019-10-06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,18,37
"2019-10-07","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,24,34
"2019-10-07","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,35
"2019-10-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,21,35
"2019-10-07","Leggett","Edgecombe",35.988278,-77.5843,10,2019,18,31
"2019-10-07","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,33
"2019-10-07","Millbrook School","Wake",35.856111,-78.574167,10,2019,21,36
"2019-10-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,16,33
"2019-10-08","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,17,30
"2019-10-08","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,36
"2019-10-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,18,28
"2019-10-08","Leggett","Edgecombe",35.988278,-77.5843,10,2019,16,25
"2019-10-08","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,24
"2019-10-08","Millbrook School","Wake",35.856111,-78.574167,10,2019,15,29
"2019-10-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,NA,24
"2019-10-09","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,21,40
"2019-10-09","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,31
"2019-10-09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,16,41
"2019-10-09","Leggett","Edgecombe",35.988278,-77.5843,10,2019,20,26
"2019-10-09","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,29
"2019-10-09","Millbrook School","Wake",35.856111,-78.574167,10,2019,17.5,29
"2019-10-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,21,NA
"2019-10-10","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,27,38
"2019-10-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,41
"2019-10-10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,24,43
"2019-10-10","Leggett","Edgecombe",35.988278,-77.5843,10,2019,15,31
"2019-10-10","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,31
"2019-10-10","Millbrook School","Wake",35.856111,-78.574167,10,2019,15.5,36
"2019-10-10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,12,29
"2019-10-11","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,25,40
"2019-10-11","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,43
"2019-10-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,32,48
"2019-10-11","Leggett","Edgecombe",35.988278,-77.5843,10,2019,23,40
"2019-10-11","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,41
"2019-10-11","Millbrook School","Wake",35.856111,-78.574167,10,2019,17,42
"2019-10-11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,21,42
"2019-10-12","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,39,44
"2019-10-12","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,43
"2019-10-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,38,43
"2019-10-12","Leggett","Edgecombe",35.988278,-77.5843,10,2019,36,50
"2019-10-12","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,33
"2019-10-12","Millbrook School","Wake",35.856111,-78.574167,10,2019,33,45
"2019-10-12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,26,49
"2019-10-13","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,29,17
"2019-10-13","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,46
"2019-10-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,38,18
"2019-10-13","Leggett","Edgecombe",35.988278,-77.5843,10,2019,35,31
"2019-10-13","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,20
"2019-10-13","Millbrook School","Wake",35.856111,-78.574167,10,2019,32,27
"2019-10-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,25,40
"2019-10-14","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,36,41
"2019-10-14","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,46
"2019-10-14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,21,42
"2019-10-14","Leggett","Edgecombe",35.988278,-77.5843,10,2019,28,31
"2019-10-14","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,38
"2019-10-14","Millbrook School","Wake",35.856111,-78.574167,10,2019,25,41
"2019-10-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,17,37
"2019-10-15","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,54,42
"2019-10-15","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,44
"2019-10-15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,40,45
"2019-10-15","Leggett","Edgecombe",35.988278,-77.5843,10,2019,24,39
"2019-10-15","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,43
"2019-10-15","Millbrook School","Wake",35.856111,-78.574167,10,2019,30,44
"2019-10-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,29,41
"2019-10-16","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,22,31
"2019-10-16","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,37
"2019-10-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,16,29
"2019-10-16","Leggett","Edgecombe",35.988278,-77.5843,10,2019,18,28
"2019-10-16","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,36
"2019-10-16","Millbrook School","Wake",35.856111,-78.574167,10,2019,27.5,31
"2019-10-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,20,28
"2019-10-17","Clemmons Middle","Forsyth",36.026,-80.342,10,2019,13,31
"2019-10-17","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2019,NA,38
"2019-10-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2019,11,31
"2019-10-17","Leggett","Edgecombe",35.988278,-77.5843,10,2019,13,31
"2019-10-17","Linville Falls","Avery",35.972347,-81.933072,10,2019,NA,34
"2019-10-17","Millbrook School","Wake",35.856111,-78.574167,10,2019,11,34
"2019-10-17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2019,9,34
